fpr,tpr,thresholds
0.2537046768260641,0.37731958762886597,0.5532363939054014
0.2537046768260641,0.37938144329896906,0.5531830473148218
0.2538097740409879,0.37938144329896906,0.5529274447001611
0.2538097740409879,0.38144329896907214,0.5529202088231637
0.2542301629006831,0.38144329896907214,0.5524077614178337
0.2542301629006831,0.3835051546391753,0.5524050259532745
0.2547556489753022,0.3835051546391753,0.5519980987334432
0.2547556489753022,0.38556701030927837,0.5515900438024994
0.25717288491854967,0.38556701030927837,0.5503701740691348
0.25717288491854967,0.38762886597938145,0.5500752951129821
0.26190225959012087,0.38762886597938145,0.5448947789494061
0.26190225959012087,0.3917525773195876,0.5448469559144866
0.2626379400945875,0.3917525773195876,0.5441233150729747
0.2626379400945875,0.3938144329896907,0.5440766705268884
0.265055176037835,0.3938144329896907,0.54236139699721
0.265055176037835,0.3979381443298969,0.542203857530577
0.26936416184971096,0.3979381443298969,0.5389661923280612
0.26936416184971096,0.4,0.5389573863590827
0.2717813977929585,0.4,0.5374377091084447
0.2717813977929585,0.4020618556701031,0.537410033283441
0.2728323699421965,0.4020618556701031,0.5365727485063673
0.2728323699421965,0.4041237113402062,0.5365108749717102
0.27293746715712036,0.4041237113402062,0.5364756853498917
0.27293746715712036,0.4061855670103093,0.536468641028639
0.2744088281660536,0.4061855670103093,0.5357026351720688
0.2744088281660536,0.40824742268041236,0.535677471841544
0.2751445086705202,0.40824742268041236,0.5347975662841221
0.2751445086705202,0.41030927835051545,0.5346585819038279
0.2788229111928534,0.41030927835051545,0.5331486451240938
0.2788229111928534,0.41237113402061853,0.5331385607565603
0.28039936941671045,0.41237113402061853,0.5319993670576576
0.28039936941671045,0.41649484536082476,0.5319417745057361
0.2878612716763006,0.41649484536082476,0.5283346413961831
0.2878612716763006,0.41855670103092785,0.5283338685102535
0.293011035207567,0.41855670103092785,0.5259039428154035
0.293011035207567,0.42061855670103093,0.5258836897168905
0.29416710457172884,0.42061855670103093,0.5255109048810436
0.29416710457172884,0.422680412371134,0.5254945957851244
0.29647924330005254,0.422680412371134,0.5246962224991617
0.29647924330005254,0.4247422680412371,0.5246796721471747
0.29910667367314764,0.4247422680412371,0.5236474485580844
0.29910667367314764,0.4268041237113402,0.5235729002154298
0.30131371518654754,0.4268041237113402,0.5228917232703869
0.30131371518654754,0.4288659793814433,0.5228804227606211
0.301629006831319,0.4288659793814433,0.5227245300351647
0.301629006831319,0.4309278350515464,0.5227174048481332
